abilities,detailPageURL,weight,weakness,height,collectibles_slug,featured,name,ThumbnailAltText,ThumbnailImage,slug,type
Sniper,/us/pokedex/binacle,68.3,Electric,20,binacle,true,Binacle,Binacle,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/688.png,binacle,rock
Sniper,/us/pokedex/barbaracle,211.6,Electric,51,barbaracle,true,Barbaracle,Barbaracle,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/689.png,barbaracle,rock
Poison Point,/us/pokedex/skrelp,16.1,Psychic,20,skrelp,true,Skrelp,Skrelp,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/690.png,skrelp,poison
Poison Point,/us/pokedex/dragalge,179.7,Psychic,71,dragalge,true,Dragalge,Dragalge,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/691.png,dragalge,poison
Mega Launcher,/us/pokedex/clauncher,18.3,Grass,20,clauncher,true,Clauncher,Clauncher,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/692.png,clauncher,water
Mega Launcher,/us/pokedex/clawitzer,77.8,Grass,51,clawitzer,true,Clawitzer,Clawitzer,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/693.png,clawitzer,water
Dry Skin,/us/pokedex/helioptile,13.2,Fighting,20,helioptile,true,Helioptile,Helioptile,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/694.png,helioptile,electric
Dry Skin,/us/pokedex/heliolisk,46.3,Fighting,39,heliolisk,true,Heliolisk,Heliolisk,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/695.png,heliolisk,electric
Strong Jaw,/us/pokedex/tyrunt,57.3,Steel,31,tyrunt,true,Tyrunt,Tyrunt,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/696.png,tyrunt,rock
Strong Jaw,/us/pokedex/tyrantrum,595.2,Steel,98,tyrantrum,true,Tyrantrum,Tyrantrum,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/697.png,tyrantrum,rock
Refrigerate,/us/pokedex/amaura,55.6,Steel,51,amaura,true,Amaura,Amaura,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/698.png,amaura,rock
Refrigerate,/us/pokedex/aurorus,496,Steel,106,aurorus,true,Aurorus,Aurorus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/699.png,aurorus,rock
Cute Charm,/us/pokedex/sylveon,51.8,Steel,39,sylveon,true,Sylveon,Sylveon,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/700.png,sylveon,fairy
Limber,/us/pokedex/hawlucha,47.4,Electric,31,hawlucha,true,Hawlucha,Hawlucha,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/701.png,hawlucha,fighting
Cheek Pouch,/us/pokedex/dedenne,4.9,Poison,8,dedenne,true,Dedenne,Dedenne,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/702.png,dedenne,electric
Clear Body,/us/pokedex/carbink,12.6,Steel,12,carbink,true,Carbink,Carbink,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/703.png,carbink,rock
Hydration,/us/pokedex/goomy,6.2,Fairy,12,goomy,true,Goomy,Goomy,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/704.png,goomy,dragon
Hydration,/us/pokedex/sliggoo,38.6,Fairy,31,sliggoo,true,Sliggoo,Sliggoo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/705.png,sliggoo,dragon
Hydration,/us/pokedex/goodra,331.8,Fairy,79,goodra,true,Goodra,Goodra,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/706.png,goodra,dragon
Prankster,/us/pokedex/klefki,6.6,Fire,8,klefki,true,Klefki,Klefki,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/707.png,klefki,steel
Frisk,/us/pokedex/phantump,15.4,Ghost,16,phantump,true,Phantump,Phantump,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/708.png,phantump,ghost
Frisk,/us/pokedex/trevenant,156.5,Ghost,59,trevenant,true,Trevenant,Trevenant,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/709.png,trevenant,ghost
Frisk,/us/pokedex/pumpkaboo,33.1,Ghost,31,pumpkaboo,true,Pumpkaboo,Pumpkaboo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png,pumpkaboo,ghost
Frisk,/us/pokedex/pumpkaboo,16.5,Ghost,20,pumpkaboo,true,Pumpkaboo,Pumpkaboo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png,pumpkaboo,ghost
Frisk,/us/pokedex/pumpkaboo,7.7,Ghost,12,pumpkaboo,true,Pumpkaboo,Pumpkaboo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png,pumpkaboo,ghost
Frisk,/us/pokedex/pumpkaboo,11,Ghost,16,pumpkaboo,true,Pumpkaboo,Pumpkaboo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/710.png,pumpkaboo,ghost
Frisk,/us/pokedex/gourgeist,86,Ghost,67,gourgeist,true,Gourgeist,Gourgeist,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png,gourgeist,ghost
Frisk,/us/pokedex/gourgeist,30.9,Ghost,43,gourgeist,true,Gourgeist,Gourgeist,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png,gourgeist,ghost
Frisk,/us/pokedex/gourgeist,20.9,Ghost,28,gourgeist,true,Gourgeist,Gourgeist,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png,gourgeist,ghost
Frisk,/us/pokedex/gourgeist,27.6,Ghost,35,gourgeist,true,Gourgeist,Gourgeist,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/711.png,gourgeist,ghost
Ice Body,/us/pokedex/bergmite,219.4,Fire,39,bergmite,true,Bergmite,Bergmite,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/712.png,bergmite,ice
Ice Body,/us/pokedex/avalugg,1113.3,Fire,79,avalugg,true,Avalugg,Avalugg,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/713.png,avalugg,ice
Frisk,/us/pokedex/noibat,17.6,Ice,20,noibat,true,Noibat,Noibat,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/714.png,noibat,flying
Frisk,/us/pokedex/noivern,187.4,Fairy,59,noivern,true,Noivern,Noivern,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/715.png,noivern,flying
Fairy Aura,/us/pokedex/xerneas,474,Steel,118,xerneas,true,Xerneas,Xerneas,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/716.png,xerneas,fairy
Dark Aura,/us/pokedex/yveltal,447.5,Electric,228,yveltal,true,Yveltal,Yveltal,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/717.png,yveltal,dark
Aura Break,/us/pokedex/zygarde,672.4,Fairy,197,zygarde,true,Zygarde,Zygarde,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/718.png,zygarde,dragon
Magic Bounce,/us/pokedex/diancie,61.3,Steel,43,diancie,true,Diancie,Diancie,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/719.png,diancie,rock
Clear Body,/us/pokedex/diancie,19.4,Steel,28,diancie,true,Diancie,Diancie,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/719.png,diancie,rock
Magician,/us/pokedex/hoopa,1080.3,Fairy,256,hoopa,true,Hoopa,Hoopa,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/720.png,hoopa,psychic
Magician,/us/pokedex/hoopa,19.8,Ghost,20,hoopa,true,Hoopa,Hoopa,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/720.png,hoopa,psychic
